Date,Market Price ($),Av. Electricity Price ($/KWh),Block Rewards (BTC),Transaction Fees (USD),Difficulty,Hash rate TH/s,Efficency ( TH/kW),Efficency ( J/TH ),Google Trends,Unique Wallets
6/5/2012,5.48,0.1149764181,50,107.71,"1,591,074.96",11.50,0.01,10,0.5,17736
6/8/2012,5.68,0.1149936646,50,129.64,"1,591,074.96",11.83,0.01,10,0.5,37978
6/11/2012,5.76,0.1150109136,50,111.44,"1,588,818.64",12.04,0.01,10,0.5,31461
6/14/2012,6.27,0.1150281653,50,178.83,"1,585,434.17",12.01,0.01,10,0.5,23348
6/17/2012,6.48,0.1150454195,50,206.23,"1,583,177.85",12.27,0.01,10,0.5,22447
6/20/2012,6.80,0.1150626763,50,202.61,"1,583,177.85",12.69,0.01,10,0.5,30787
6/23/2012,6.56,0.1150799357,50,160.75,"1,644,630.15",12.33,0.01,10,0.5,25747
6/26/2012,6.58,0.1150971977,50,136.15,"1,706,082.46",12.52,0.01,10,0.5,26886
6/29/2012,6.69,0.1151144623,50,108.87,"1,726,566.56",12.76,0.01,10,0.5,23077
7/2/2012,6.71,0.1151317294,50,103.68,"1,726,566.56",12.48,0.01,10,0.5,25581
7/5/2012,6.74,0.1151489992,50,101.82,"1,730,121.98",12.53,0.01,10,0.5,27087
7/8/2012,6.98,0.1151662715,50,130.43,"1,740,788.26",13.14,0.01,10,0.5,24275
7/11/2012,7.46,0.1151835465,50,154.59,"1,751,454.54",13.54,0.01,10,0.5,27648
7/14/2012,7.80,0.115200824,50,146.53,"1,751,454.54",13.54,0.01,10,0.5,29404
7/17/2012,9.37,0.1152181041,50,172.38,"1,751,454.54",13.01,0.01,10,0.5,28741
7/20/2012,9.53,0.1152353869,50,226.84,"1,800,713.15",13.79,0.01,10,0.5,26568
7/23/2012,8.91,0.1152526722,50,232.37,"1,849,971.77",13.76,0.01,10,0.5,29054
7/26/2012,8.95,0.1152699601,50,194.34,"1,866,391.31",13.73,0.01,10,0.5,32876
7/29/2012,9.22,0.1152872506,50,190.99,"1,866,391.31",14.84,0.01,10,0.5,29815
8/1/2012,10.12,0.1153045436,50,227.40,"1,915,042.67",15.40,0.01,10,1,39343
8/4/2012,11.21,0.1153218393,50,256.00,"1,988,019.72",15.54,0.01,10,1,30148
8/7/2012,11.35,0.1153391376,50,306.87,"2,036,671.09",15.00,0.01,10,1,33320
8/10/2012,11.64,0.1153564385,50,352.73,"2,036,671.09",15.72,0.01,10,1,44100
8/13/2012,12.30,0.1153737419,50,360.26,"2,058,698.93",16.24,0.01,10,1,33907
8/16/2012,15.37,0.115391048,50,368.27,"2,124,782.45",17.16,0.01,10,1,35374
8/19/2012,10.45,0.1154083567,50,397.03,"2,190,865.97",17.13,0.01,10,1,27899
8/22/2012,10.25,0.1154256679,50,340.78,"2,190,865.97",17.80,0.01,10,1,32397
8/25/2012,10.99,0.1154429818,50,276.57,"2,190,865.97",17.83,0.01,10,1,36448
8/28/2012,11.14,0.1154602982,50,291.15,"2,297,913.10",18.03,0.01,10,1,33419
8/31/2012,10.36,0.1154776173,50,365.88,"2,404,960.23",18.55,0.01,10,1,33314
9/3/2012,10.59,0.1154949389,50,377.86,"2,440,642.61",18.75,0.01,10,1,30504
9/6/2012,11.27,0.1155122631,50,349.97,"2,440,642.61",19.15,0.01,10,1,27581
9/9/2012,11.14,0.11552959,50,312.05,"2,549,244.90",20.64,0.01,10,1,25556
9/12/2012,11.48,0.1155469194,50,311.06,"2,657,847.19",21.35,0.01,10,1,34730
9/15/2012,11.98,0.1155642515,50,304.57,"2,694,047.95",19.95,0.01,10,1,23802
9/18/2012,12.63,0.1155815861,50,286.98,"2,694,047.95",20.57,0.01,10,1,36372
9/21/2012,12.40,0.1155989233,50,302.57,"2,718,346.89",20.99,0.01,10,1,27182
9/24/2012,12.24,0.1156162632,50,310.64,"2,791,243.70",22.13,0.01,10,1,38050
9/27/2012,12.46,0.1156336056,50,366.26,"2,864,140.51",21.95,0.01,10,1,35733
9/30/2012,12.58,0.1156509506,50,337.67,"2,864,140.51",21.80,0.01,10,1,38115
10/3/2012,13.07,0.1156682983,50,584.85,"2,864,140.51",21.44,0.01,10,1,31805
10/6/2012,12.58,0.1156856485,50,613.29,"2,945,777.80",21.14,0.01,10,1,30286
10/9/2012,12.16,0.1157030014,50,620.64,"3,027,415.10",21.27,0.01,10,1,34926
10/12/2012,12.10,0.1157203568,50,375.06,"3,054,627.53",21.97,0.01,10,1,32674
10/15/2012,11.99,0.1157377149,50,305.06,"3,054,627.53",22.41,0.01,10,1,30902
10/18/2012,11.94,0.1157550755,50,362.31,"3,057,155.27",22.21,0.01,10,1,27826
10/21/2012,11.86,0.1157724388,50,385.31,"3,064,738.50",22.63,0.01,10,1,22575
10/24/2012,11.56,0.1157898047,50,296.55,"3,072,321.73",23.00,0.01,10,1,23851
10/27/2012,10.69,0.1158071731,50,272.27,"3,072,321.73",23.00,0.01,10,1,22730
10/30/2012,11.17,0.1158245442,50,261.42,"3,072,321.73",23.93,0.01,10,1,33072
11/2/2012,10.62,0.1158419179,50,288.86,"3,171,765.16",24.46,0.01,10,1,23652
11/4/2012,10.97,0.1158592942,50,345.47,"3,271,208.58",23.89,0.01,10,0.5,25520
11/7/2012,11.04,0.1158766731,50,339.87,"3,304,356.39",24.15,0.01,10,0.5,36029
11/10/2012,11.17,0.1158940546,50,314.78,"3,304,356.39",25.18,0.01,10,0.5,33235
11/13/2012,11.28,0.1159114387,50,288.01,"3,322,759.46",24.37,0.01,10,0.5,32289
11/16/2012,11.82,0.1159288254,50,353.79,"3,350,364.07",23.55,0.01,10,0.5,27861
11/19/2012,11.90,0.1159462147,50,436.57,"3,368,767.14",23.44,0.01,10,0.5,34110
11/22/2012,12.46,0.1159636067,50,399.99,"3,368,767.14",24.50,0.01,10,0.5,26710
11/25/2012,12.50,0.1159810012,50,479.48,"3,368,767.14",24.66,0.01,10,0.5,28801
11/28/2012,12.66,0.1159983984,50,521.58,"3,398,827.92",25.96,0.01,10,0.5,30025
12/1/2012,12.75,0.1160157981,25,508.87,"3,428,888.70",26.18,0.01,10,0.5,26226
12/4/2012,13.69,0.1160332005,25,404.14,"3,438,908.96",25.28,0.01,10,0.5,34817
12/7/2012,13.53,0.1160506055,25,420.35,"3,438,908.96",23.42,0.01,10,0.5,33323
12/10/2012,13.80,0.1160680131,25,462.77,"3,438,908.96",22.10,0.01,10,0.5,29958
12/13/2012,13.75,0.1160854233,25,499.82,"3,409,454.46",22.78,0.01,10,0.5,29746
12/16/2012,13.40,0.1161028361,25,502.18,"3,379,999.97",21.35,0.01,10,0.5,24736
12/19/2012,13.63,0.1161202515,25,464.38,"3,370,181.80",20.77,0.01,10,0.5,36923
12/22/2012,13.45,0.1161376695,25,503.58,"3,370,181.80",21.13,0.01,10,0.5,34292
12/25/2012,13.51,0.1161550902,25,485.34,"3,370,181.80",21.64,0.01,10,0.5,41729
12/28/2012,13.57,0.1161725134,25,464.22,"3,258,597.46",23.31,0.01,10,0.5,38444
12/31/2012,13.42,0.1161899393,25,461.34,"3,091,220.96",23.30,0.01,10,1,47149
1/3/2013,13.54,0.1162073678,25,465.12,"2,979,636.62",23.66,0.01,10,1,33866
1/6/2013,13.84,0.1162247989,25,505.55,"2,979,636.62",22.85,0.1,100,1,42864
1/9/2013,14.31,0.1162422326,25,745.61,"3,056,754.61",22.48,0.1,100,1,35085
1/12/2013,14.34,0.116259669,25,777.55,"3,172,431.59",21.86,0.1,100,1,36638
1/15/2013,15.53,0.1162771079,25,576.30,"3,249,549.58",21.30,0.1,100,1,41077
1/18/2013,16.15,0.1162945495,25,646.64,"3,249,549.58",20.61,0.1,100,1,41048
1/21/2013,17.97,0.1163119937,25,689.83,"3,249,549.58",21.16,0.1,100,1,49764
1/24/2013,17.71,0.1163294405,25,747.83,"3,249,549.58",22.02,0.1,100,1,42775
1/27/2013,19.78,0.1163468899,25,896.84,"3,129,217.76",22.13,0.1,100,1,44492
1/30/2013,21.25,0.1163643419,25,970.06,"3,008,885.94",22.31,0.1,100,1,45056
2/2/2013,20.99,0.1163817966,25,"1,134.21","2,968,775.33",23.42,0.1,100,1,40623
2/5/2013,22.15,0.1163992538,25,"1,132.68","3,012,588.08",24.87,0.1,100,1,37997
2/8/2013,23.97,0.1164167137,25,"1,054.63","3,144,026.34",25.14,0.1,100,1,39820
2/11/2013,24.30,0.1164341762,25,"1,232.72","3,275,464.59",25.24,0.1,100,1,43738
2/14/2013,27.39,0.1164516414,25,"1,350.24","3,275,464.59",25.01,0.1,100,1,44281
2/17/2013,29.48,0.1164691091,25,"1,367.22","3,275,464.59",27.31,0.1,100,1,46076
2/20/2013,30.52,0.1164865795,25,"1,447.35","3,436,413.32",29.60,0.1,100,1,35819
2/23/2013,30.40,0.1165040525,25,"1,597.70","3,597,362.05",30.77,0.1,100,1,53581
2/26/2013,33.36,0.1165215281,25,"1,766.97","3,651,011.63",31.29,0.1,100,3,41221
3/1/2013,34.25,0.1165390063,25,"1,909.25","3,753,420.83",32.12,0.1,100,3,44677
3/4/2013,42.00,0.1165564871,25,"2,623.87","4,060,648.41",33.41,0.1,100,3,51708
3/7/2013,46.93,0.1165739706,25,"2,774.37","4,367,876.00",34.09,0.1,100,3,46404
3/11/2013,44.32,0.1165914567,25,"3,190.27","4,367,876.00",35.36,0.1,100,3,52089
3/14/2013,46.90,0.1166089454,25,"2,755.23","4,367,876.00",34.46,0.1,100,3,57217
3/17/2013,52.12,0.1166264368,25,"2,365.61","4,573,492.21",38.22,0.1,100,3,58532
3/20/2013,70.25,0.1166439307,25,"2,384.86","4,779,108.42",42.99,0.1,100,3,60965
3/23/2013,71.93,0.1166614273,25,"3,131.76","4,847,647.15",47.85,0.1,100,3,72700
3/26/2013,88.80,0.1166789265,25,"3,815.43","5,375,698.33",52.66,0.1,100,3,84264
3/29/2013,92.50,0.1166964284,25,"4,437.56","6,167,775.10",53.68,0.1,100,3,94011
4/1/2013,117.34,0.1167139329,25,"5,564.03","6,695,826.28",52.40,0.1,100,7,96628
4/4/2013,142.10,0.1167314399,25,"7,103.46","6,695,826.28",59.68,0.1,100,7,57893
4/7/2013,186.96,0.1167489497,25,"8,051.16","6,975,018.75",59.23,0.1,100,7,86804
4/10/2013,124.90,0.116766462,25,"9,146.59","7,393,807.45",60.26,0.1,100,7,62602
4/13/2013,100.00,0.116783977,25,"8,591.18","7,672,999.92",64.73,0.1,100,7,78421
4/16/2013,93.90,0.1168014946,25,"6,368.15","7,672,999.92",63.81,0.1,100,7,72592
4/19/2013,127.50,0.1168190148,25,"5,437.03","8,044,798.80",66.69,0.1,100,7,73560
4/22/2013,142.50,0.1168365376,25,"5,631.73","8,602,497.13",68.02,0.1,100,7,65415
4/25/2013,137.00,0.1168540631,25,"6,846.14","8,974,296.02",70.29,0.1,100,7,69183
4/28/2013,144.54,0.1168715912,25,"6,906.29","8,974,296.02",73.93,0.1,100,7,69602
5/1/2013,103.30,0.116889122,25,"5,797.01","9,131,724.14",75.22,0.1,100,3,58799
5/4/2013,115.98,0.1169066553,25,"5,500.58","9,604,008.51",73.89,0.1,100,3,68388
5/7/2013,113.35,0.1169241913,25,"5,321.19","10,076,292.88",75.28,0.1,100,3,55552
5/10/2013,115.68,0.11694173,25,"6,263.34","10,076,292.88",80.36,0.1,100,3,67890
5/13/2013,112.00,0.1169592712,25,"7,012.63","10,076,292.88",85.01,0.1,100,3,68107
5/16/2013,123.32,0.1169768151,25,"7,219.23","10,552,420.56",86.75,0.1,100,3,59658
5/19/2013,122.02,0.1169943616,25,"6,514.36","11,028,548.24",86.38,0.1,100,3,63472
5/22/2013,126.70,0.1170119108,25,"5,980.65","11,187,257.46",82.70,0.1,100,3,51180
5/25/2013,133.50,0.1170294626,25,"5,878.88","11,187,257.46",85.56,0.1,100,3,65079
5/28/2013,132.30,0.117047017,25,"6,359.25","11,601,323.57",94.27,0.1,100,3,47541
5/31/2013,129.30,0.1170645741,25,"6,077.41","12,015,389.67",99.52,0.1,100,3,56360
6/3/2013,121.42,0.1170821337,25,"6,467.03","12,153,411.71",108.66,0.1,100,2,63694
6/6/2013,111.50,0.1170996961,25,"6,215.83","12,646,586.13",123.88,0.1,100,2,47538
6/9/2013,106.10,0.117117261,25,"5,279.00","14,126,109.41",132.34,0.1,100,2,54098
6/12/2013,103.90,0.1171348286,25,"4,602.32","15,605,632.68",136.53,0.1,100,2,40871
6/15/2013,99.90,0.1171523988,25,"4,102.53","15,605,632.68",139.19,0.1,100,2,54144
6/18/2013,107.68,0.1171699717,25,"3,784.92","16,139,007.77",143.50,0.1,100,2,50788
6/21/2013,108.35,0.1171875472,25,"4,754.49","17,739,133.02",137.71,0.1,100,2,51868
6/24/2013,103.89,0.1172051253,25,"4,884.66","19,339,258.27",149.97,0.1,100,2,50395
6/27/2013,94.65,0.1172227061,25,"4,326.48","19,339,258.27",157.53,0.1,100,2,52297
6/30/2013,87.00,0.1172402895,25,"3,353.09","19,624,411.25",160.36,0.1,100,2,61548
7/3/2013,80.04,0.1172578755,25,"3,003.24","20,479,870.18",168.04,0.1,100,2,38901
7/6/2013,75.00,0.1172754642,25,"2,412.78","21,335,329.11",175.30,0.1,100,2,53170
7/9/2013,87.90,0.1172930555,25,"2,169.10","21,335,329.11",187.88,0.1,100,2,42223
7/12/2013,98.00,0.1173106495,25,"2,538.00","22,024,978.62",203.85,0.5,500,2,53996
7/15/2013,97.05,0.1173282461,25,"2,850.14","24,093,927.15",209.21,0.5,500,2,51523
7/18/2013,92.00,0.1173458453,25,"3,013.33","26,162,875.68",218.31,0.5,500,2,56108
7/21/2013,91.99,0.1173634472,25,"3,020.17","26,162,875.68",222.02,0.5,500,2,103351
7/24/2013,97.00,0.1173810517,25,"2,637.40","27,618,328.55",237.87,0.5,500,2,46551
7/27/2013,98.70,0.1173986589,25,"2,759.16","29,801,507.86",247.22,0.5,500,2,64954
7/30/2013,106.20,0.1174162687,25,"3,416.78","31,256,960.73",249.05,0.5,500,2,51094
8/2/2013,104.95,0.1174338811,25,"3,620.41","31,256,960.73",278.57,0.5,500,2,61005
8/5/2013,106.56,0.1174514962,25,"3,984.42","33,010,047.99",298.26,0.5,500,2,69111
8/8/2013,102.80,0.1174691139,25,"3,987.26","35,639,678.88",324.09,0.5,500,2,69236
8/11/2013,106.64,0.1174867343,25,"3,864.60","37,392,766.14",355.03,0.5,500,2,72393
8/14/2013,98.08,0.1175043573,25,"4,418.74","39,309,562.27",395.37,0.5,500,2,48353
8/17/2013,99.30,0.117521983,25,"4,552.67","45,059,950.66",417.65,0.5,500,2,73597
8/20/2013,110.43,0.1175396112,25,"4,735.08","50,810,339.05",449.95,0.5,500,2,77866
8/23/2013,109.04,0.1175572422,25,"4,251.58","50,810,339.05",479.54,0.5,500,2,57454
8/26/2013,117.72,0.1175748758,25,"4,092.25","55,078,830.79",510.12,0.5,500,2,58464
8/29/2013,124.84,0.117592512,25,"7,964.27","61,481,568.41",540.64,0.5,500,2,56478
9/1/2013,130.09,0.1176101509,25,"8,185.38","65,750,060.15",584.59,0.5,500,2,63265
9/4/2013,122.63,0.1176277924,25,"4,372.68","65,750,060.15",661.16,0.5,500,2,44238
9/7/2013,118.18,0.1176454366,25,"4,153.03","74,828,470.56",725.50,0.5,500,2,64710
9/10/2013,126.54,0.1176630834,25,"3,526.56","83,906,880.97",723.49,0.5,500,2,55887
9/13/2013,124.05,0.1176807329,25,"3,253.16","86,933,017.77",796.38,0.5,500,2,65926
9/16/2013,139.15,0.117698385,25,"8,545.48","90,603,807.90",895.83,0.5,500,2,64406
9/19/2013,123.04,0.1177160397,25,"12,202.85","101,616,178.30",935.28,0.5,500,2,67081
9/22/2013,122.65,0.1177336971,25,"12,136.60","112,628,548.70","1,003.78",0.5,500,2,66403
9/25/2013,124.65,0.1177513572,25,"4,132.64","112,628,548.70","1,082.97",0.5,500,2,49517
9/28/2013,127.01,0.1177690199,25,"5,068.08","128,138,827.70","1,244.74",0.5,500,3,67064
10/1/2013,103.85,0.1177866852,25,"7,373.54","143,649,106.80","1,285.24",0.5,500,3,55313
10/4/2013,121.20,0.1178043532,25,"6,373.82","148,819,199.80","1,327.38",0.5,500,3,71738
10/7/2013,124.12,0.1178220239,25,"5,975.72","154,599,492.60","1,465.75",0.5,500,3,70030
10/10/2013,127.41,0.1178396972,25,"3,464.69","171,940,370.90","1,563.79",0.5,500,3,79056
10/13/2013,135.17,0.1178573732,25,"4,341.21","189,281,249.30","1,697.69",0.5,500,3,89418
10/16/2013,143.94,0.1178750518,25,"5,270.69","189,281,249.30","1,998.79",0.5,500,3,54721
10/19/2013,186.12,0.117892733,25,"5,984.71","222,902,677.90","2,338.40",0.5,500,3,78591
10/22/2013,203.70,0.1179104169,25,"7,392.72","256,524,106.60","2,628.21",0.5,500,3,65176
10/25/2013,179.56,0.1179281035,25,"8,747.35","267,731,249.50","2,810.10",0.5,500,3,97335
10/28/2013,216.00,0.1179457927,25,"9,523.19","302,930,546.10","3,154.27",0.5,500,3,106680
10/31/2013,203.00,0.1179634846,25,"8,216.78","355,729,491.00","3,374.44",0.5,500,10,88300
11/3/2013,229.95,0.1179811791,25,"7,540.31","390,928,787.60","3,678.42",0.5,500,10,112531
11/5/2013,291.02,0.1179988763,25,"16,263.55","390,928,787.60","3,825.56",0.5,500,10,89325
11/8/2013,328.00,0.1180165761,25,"22,653.89","442,357,766.40","3,802.87",0.5,500,10,139562
11/11/2013,393.00,0.1180342786,25,"19,713.78","493,786,745.10","3,933.40",0.5,500,10,130687
11/14/2013,437.24,0.1180519837,25,"11,199.91","510,929,738.00","4,295.97",0.5,500,10,153552
11/17/2013,547.00,0.1180696915,25,"10,992.27","525,008,729.70","4,826.53",0.5,500,10,162274
11/20/2013,795.00,0.118087402,25,"14,157.21","567,245,704.80","4,837.32",0.5,500,10,146063
11/23/2013,814.56,0.1181051151,25,"17,349.99","609,482,679.90","4,981.78",0.5,500,10,157285
11/26/2013,"1,014.10",0.1181228309,25,"21,745.85","609,482,679.90","4,999.10",0.5,500,10,95435
11/29/2013,955.01,0.1181405493,25,"27,564.52","623,472,051.80","5,370.13",0.5,500,10,127804
12/2/2013,"1,136.90",0.1181582704,25,"28,203.35","665,440,167.40","5,747.67",0.5,500,12,111422
12/5/2013,705.91,0.1181759941,25,"27,996.46","707,408,283.10","6,234.33",0.5,500,12,133831
12/8/2013,978.76,0.1181937205,25,"20,478.83","707,408,283.10","6,445.33",0.5,500,12,118892
12/11/2013,885.00,0.1182114496,25,"16,665.27","764,820,448.60","7,078.18",0.5,500,12,132256
12/14/2013,690.00,0.1182291813,25,"15,152.32","850,938,696.90","7,626.35",0.5,500,12,106343
12/17/2013,685.30,0.1182469157,25,"13,242.58","908,350,862.40","8,114.88",0.5,500,12,94132
12/20/2013,614.11,0.1182646527,25,"11,981.94","908,350,862.40","9,005.07",0.5,500,12,85153
12/23/2013,679.02,0.1182823924,25,"8,916.78","1,025,167,577.00","9,414.27",0.5,500,12,99666
12/26/2013,715.00,0.1183001348,25,"8,855.21","1,141,984,291.00","9,731.24",0.5,500,12,121168
12/29/2013,732.00,0.1183178798,25,"9,471.58","1,180,923,195.00","9,770.02",0.5,500,12,108863
1/1/2014,807.39,0.1183356275,25,"9,947.88","1,180,923,195.00","10,323.52",0.5,500,8,133710
1/4/2014,915.69,0.1183533778,25,"13,189.31","1,282,733,852.00","10,582.92",0.5,500,8,108455
1/7/2014,826.28,0.1183711308,25,"14,808.50","1,384,544,510.00","11,760.63",0.5,500,8,95238
1/10/2014,844.04,0.1183888865,25,"14,782.63","1,418,481,395.00","12,813.24",0.5,500,8,132174
1/13/2014,841.83,0.1184066448,25,"12,462.84","1,471,490,760.00","14,305.13",0.5,500,8,107992
1/16/2014,811.20,0.1184244058,25,"12,288.11","1,630,518,856.00","15,285.63",0.5,500,8,134406
1/19/2014,824.78,0.1184421695,25,"12,558.41","1,789,546,951.00","15,605.93",0.5,500,8,131259
1/22/2014,780.02,0.1184599358,25,"13,302.94","1,789,546,951.00","15,821.97",0.5,500,8,151697
1/25/2014,747.57,0.1184777048,25,"13,836.04","1,905,061,499.00","16,994.94",0.5,500,8,143631
1/28/2014,800.00,0.1184954764,25,"12,449.43","2,078,333,322.00","17,732.35",0.5,500,8,110355
1/31/2014,814.34,0.1185132508,25,"11,845.23","2,193,847,870.00","17,822.99",0.5,500,8,124023
2/3/2014,781.00,0.1185310277,25,"11,714.52","2,193,847,870.00","19,271.89",0.5,500,9,128245
2/6/2014,680.80,0.1185488074,25,"12,053.88","2,316,006,894.00","20,656.48",0.5,500,9,132286
2/9/2014,675.10,0.1185665897,25,"11,022.34","2,499,245,429.00","21,087.89",0.5,500,9,156400
2/12/2014,670.29,0.1185843747,25,"10,317.79","2,621,404,453.00","21,315.11",0.5,500,9,193162
2/15/2014,629.96,0.1186021624,25,"11,849.92","2,621,404,453.00","22,134.21",0.5,500,9,162312
2/18/2014,563.00,0.1186199527,25,"11,708.91","2,766,595,516.00","24,359.79",0.5,500,9,134483
2/21/2014,611.05,0.1186377457,25,"11,097.25","2,984,382,111.00","26,123.50",0.5,500,9,172202
2/24/2014,585.21,0.1186555413,25,"9,885.00","3,129,573,175.00","27,225.09",0.5,500,9,149419
2/27/2014,567.48,0.1186733397,25,"10,197.22","3,129,573,175.00","27,313.99",0.5,500,9,155145
3/2/2014,673.28,0.1186911407,25,"10,158.97","3,423,637,728.00","29,032.72",0.5,500,9,135298
3/5/2014,631.99,0.1187089444,25,"10,725.96","3,717,702,281.00","29,164.01",0.5,500,7,162111
3/8/2014,629.33,0.1187267507,25,"11,290.51","3,815,723,799.00","29,671.47",0.5,500,7,136364
3/12/2014,641.01,0.1187445597,25,"11,313.90","3,815,723,799.00","31,486.99",0.5,500,7,126956
3/15/2014,634.99,0.1187623714,25,"10,626.80","3,939,864,976.00","32,057.98",0.5,500,7,146839
3/18/2014,611.20,0.1187801857,25,"9,132.75","4,126,076,742.00","33,824.37",0.5,500,7,127427
3/21/2014,563.01,0.1187980028,25,"9,378.62","4,250,217,920.00","33,714.17",0.5,500,7,155429
3/24/2014,585.79,0.1188158225,25,"9,159.17","4,250,217,920.00","36,430.62",0.5,500,7,154707
3/27/2014,499.60,0.1188336448,25,"8,866.51","4,466,401,540.00","38,996.44",0.5,500,7,136394
3/30/2014,457.49,0.1188514699,25,"7,636.15","4,790,676,969.00","41,705.37",0.5,500,7,159374
4/2/2014,448.72,0.1188692976,25,"6,492.17","5,006,860,589.00","41,778.37",0.5,500,7,156895
4/5/2014,458.00,0.118887128,25,"6,668.67","5,006,860,589.00","44,836.19",0.5,500,7,149841
4/8/2014,441.93,0.1189049611,25,"7,221.64","5,483,802,946.00","47,780.20",0.5,500,7,118692
4/11/2014,423.37,0.1189227968,25,"7,112.20","5,960,745,303.00","48,128.64",0.5,500,7,162297
4/14/2014,523.00,0.1189406352,25,"7,179.37","6,119,726,089.00","49,108.71",0.5,500,7,154706
4/17/2014,482.11,0.1189584763,25,"7,325.17","6,119,726,089.00","52,541.97",0.5,500,7,146280
4/20/2014,498.38,0.1189763201,25,"8,059.22","6,487,918,901.00","55,940.89",0.5,500,7,132989
4/23/2014,502.15,0.1189941666,25,"8,046.69","6,856,111,712.00","55,738.06",0.5,500,7,136682
4/26/2014,438.80,0.1190120157,25,"7,888.08","6,978,842,650.00","56,994.02",0.5,500,7,139545
4/29/2014,452.03,0.1190298675,25,"6,997.28","6,978,842,650.00","57,043.58",0.5,500,7,115894
5/2/2014,440.00,0.119047722,25,"6,440.04","7,270,851,074.00","59,124.33",0.5,500,4,126152
5/5/2014,428.01,0.1190655791,25,"6,280.45","7,708,863,711.00","60,375.43",0.5,500,4,123629
5/8/2014,449.00,0.119083439,25,"6,504.81","8,000,872,136.00","62,954.27",0.5,500,4,137175
5/11/2014,442.45,0.1191013015,25,"6,576.20","8,000,872,136.00","63,920.17",0.5,500,4,137973
5/14/2014,446.53,0.1191191667,25,"6,196.98","8,244,456,185.00","67,604.47",0.5,500,4,165704
5/17/2014,446.89,0.1191370345,25,"5,958.79","8,609,832,260.00","71,358.15",0.5,500,4,156184
5/20/2014,493.97,0.1191549051,25,"6,227.51","8,853,416,309.00","74,314.99",0.5,500,4,123644
5/23/2014,527.91,0.1191727783,25,"6,669.74","8,853,416,309.00","76,704.14",0.5,500,4,160756
5/26/2014,572.70,0.1191906543,25,"7,065.24","9,311,217,403.00","77,693.31",0.5,500,4,143645
5/29/2014,621.30,0.1192085329,25,"7,324.17","9,997,919,044.00","79,388.74",0.5,500,4,137265
6/1/2014,662.00,0.1192264141,25,"7,497.28","10,455,720,138.00","79,597.02",0.5,500,3,146361
6/4/2014,661.48,0.1192442981,25,"7,923.24","10,455,720,138.00","86,799.36",0.5,500,3,156625
6/7/2014,657.11,0.1192621847,25,"7,885.65","10,641,553,250.00","88,537.81",1,1000,3,144626
6/10/2014,624.97,0.1192800741,25,"7,706.66","11,199,052,583.00","87,321.40",1,1000,3,130125
6/13/2014,572.28,0.1192979661,25,"7,817.17","11,756,551,917.00","88,915.54",1,1000,3,148534
6/16/2014,608.00,0.1193158608,25,"7,672.03","11,756,551,917.00","95,511.15",1,1000,3,144281
6/19/2014,593.48,0.1193337582,25,"7,503.51","12,000,270,231.00","105,251.72",1,1000,3,153158
6/22/2014,588.25,0.1193516582,25,"7,379.25","12,731,425,173.00","113,782.96",1,1000,3,135992
6/25/2014,577.34,0.119369561,25,"6,928.42","13,462,580,115.00","118,931.46",1,1000,3,163144
6/28/2014,599.99,0.1193874664,25,"6,883.73","13,462,580,115.00","122,564.42",1,1000,3,157335
7/1/2014,650.49,0.1194053745,25,"7,391.83","14,421,403,331.00","124,527.47",1,1000,3,134802
7/4/2014,631.00,0.1194232853,25,"7,491.83","15,859,638,155.00","120,435.87",1,1000,3,154269
7/7/2014,624.97,0.1194411988,25,"7,292.98","16,818,461,371.00","118,958.01",1,1000,3,141523
7/10/2014,634.00,0.119459115,25,"7,254.84","16,818,461,371.00","125,885.28",1,1000,3,135234
7/13/2014,621.21,0.1194770339,25,"7,450.15","16,818,461,371.00","128,751.74",1,1000,3,149324
7/16/2014,625.80,0.1194949554,25,"7,641.23","17,040,399,489.00","128,806.16",1,1000,3,162972
7/19/2014,627.00,0.1195128797,25,"8,042.70","17,262,337,606.00","134,448.48",1,1000,3,156102
7/22/2014,620.43,0.1195308066,25,"7,722.39","17,336,316,979.00","138,379.33",1,1000,3,121519
7/25/2014,595.90,0.1195487362,25,"6,989.56","17,336,316,979.00","133,947.25",1,1000,3,168882
7/28/2014,585.50,0.1195666685,25,"6,597.29","17,736,352,573.00","131,646.21",1,1000,3,149498
7/31/2014,595.76,0.1195846035,25,"6,879.24","18,336,405,964.00","138,928.45",1,1000,3,170341
8/3/2014,588.50,0.1196025412,25,"6,825.22","18,736,441,558.00","145,962.68",1,1000,3,165350
8/6/2014,585.02,0.1196204816,25,"6,857.82","18,736,441,558.00","142,370.16",1,1000,3,179878
8/9/2014,590.74,0.1196384247,25,"7,164.55","18,878,327,899.00","142,042.11",1,1000,3,163469
8/12/2014,549.98,0.1196563704,25,"7,289.37","19,303,986,920.00","156,186.91",1,1000,3,128246
8/15/2014,523.88,0.1196743189,25,"7,380.70","19,729,645,941.00","168,551.65",1,1000,3,163451
8/18/2014,490.00,0.11969227,25,"11,124.59","19,729,645,941.00","166,590.11",1,1000,3,140682
8/21/2014,515.69,0.1197102239,25,"10,691.68","20,317,506,526.00","173,869.38",1,1000,3,167302
8/24/2014,501.55,0.1197281804,25,"6,363.55","22,081,088,282.00","185,549.65",1,1000,3,153958
8/27/2014,506.61,0.1197461396,25,"6,232.83","23,844,670,039.00","187,620.01",1,1000,3,212749
